Date,open,high,low,close,adjusted_close,volume
2020-03-05,3036.1545,3074.2571,3022.9262,3071.6771,3071.6771,44542580600
2020-03-06,3039.9395,3052.4439,3029.4632,3034.5113,3034.5113,36206153300
2020-03-09,2987.1805,2989.2051,2940.7138,2943.2907,2943.2907,41456073600
2020-03-10,2918.9347,3000.2963,2904.7989,2996.7618,2996.7618,39329664800
2020-03-11,3001.7616,3010.0286,2968.5174,2968.5174,2968.5174,35247097000
2020-03-12,2936.0163,2944.4651,2906.2838,2923.4856,2923.4856,30777845699
2020-03-13,2804.2322,2910.8812,2799.9841,2887.4265,2887.4265,36645043600
2020-03-16,2897.3009,2898.0349,2784.6616,2789.2537,2789.2537,35187866500
2020-03-17,2796.284,2826.9068,2715.2213,2779.6407,2779.6407,30614967699
2020-03-18,2792.3221,2815.8737,2728.7563,2728.7563,2728.7563,29115985200
2020-03-19,2719.4063,2736.82,2646.8048,2702.1296,2702.1296,30230274700
2020-03-20,2727.0186,2751.8964,2702.4933,2745.6182,2745.6182,25201950700
2020-03-23,2677.591,2703.3295,2656.5008,2660.1674,2660.1674,24982025000
2020-03-24,2703.0193,2723.4066,2667.1333,2722.4381,2722.4381,25702193000
2020-03-25,2775.3032,2788.6354,2757.8016,2781.5913,2781.5913,27314446600
2020-03-26,2761.8961,2788.5038,2753.4282,2764.9109,2764.9109,23408402200
2020-03-27,2792.9843,2805.5479,2771.7563,2772.2033,2772.2033,24076406600
2020-03-30,2739.7191,2759.0989,2723.0543,2747.2138,2747.2138,23970660400
2020-03-31,2767.3072,2771.1683,2743.1154,2750.2962,2750.2962,21859867400
2020-04-01,2743.5409,2773.3641,2731.0794,2734.5215,2734.5215,21725342700
2020-04-02,2720.2284,2780.6379,2719.9043,2780.6379,2780.6379,21786460000
2020-04-03,2773.5764,2780.5868,2754.0731,2763.9874,2763.9874,20083740400
2020-04-07,2806.9676,2823.2767,2801.8386,2820.7634,2820.7634,27019818600
2020-04-08,2805.9166,2823.2139,2800.2963,2815.3686,2815.3686,24351530499
2020-04-09,2825.8393,2832.395,2820.4326,2825.9036,2825.9036,23818484300
2020-04-10,2827.1873,2833.0148,2789.9756,2796.6312,2796.6312,23345476800
2020-04-13,2784.5979,2792.8906,2774.0808,2783.0476,2783.0476,17712455400
2020-04-14,2794.801,2827.2981,2789.4279,2827.283,2827.283,20269656899
2020-04-15,2826.6618,2829.7503,2808.7039,2811.1741,2811.1741,20562114600
2020-04-16,2798.4295,2823.3382,2796.8388,2819.935,2819.935,20300377299
2020-04-17,2835.5581,2854.9599,2830.0217,2838.4945,2838.4945,24573675000
2020-04-20,2840.4085,2852.99,2833.2615,2852.5528,2852.5528,21184707800
2020-04-21,2842.2372,2842.2372,2808.0214,2827.0133,2827.0133,23323587000
2020-04-22,2814.0661,2843.9804,2808.4819,2843.9804,2843.9804,21732000000
2020-04-23,2850.5104,2853.6357,2835.8961,2838.4994,2838.4994,24877903699
2020-04-24,2834.9387,2834.9387,2802.4989,2808.5293,2808.5293,23518507600
2020-04-27,2812.2422,2832.6662,2802.9579,2815.4947,2815.4947,21013098099
2020-04-28,2819.9914,2821.745,2758.2459,2810.0243,2810.0243,25387274499
2020-04-29,2801.383,2831.7642,2800.7379,2822.4424,2822.4424,20206180700
2020-04-30,2832.3843,2865.59,2832.3843,2860.0822,2860.0822,24245527800
2020-05-06,2831.6326,2879.2634,2830.6536,2878.1402,2878.1402,24982661600
2020-05-07,2876.4727,2882.0222,2864.5813,2871.5232,2871.5232,22673695699
2020-05-08,2882.7078,2903.7967,2879.2034,2895.3444,2895.3444,22682207500
2020-05-11,2901.5739,2914.2838,2884.3806,2894.802,2894.802,22512041000
2020-05-12,2894.6171,2897.9018,2871.23,2891.5564,2891.5564,19708298499
2020-05-13,2882.9552,2900.2587,2875.5354,2898.0495,2898.0495,18506131000
2020-05-14,2887.0577,2887.0577,2869.1832,2870.3422,2870.3422,19777620200
2020-05-15,2880.7067,2884.2199,2863.3698,2868.4587,2868.4587,18898359200
2020-05-18,2872.5244,2889.9795,2862.2709,2875.4176,2875.4176,22602288200
2020-05-19,2897.6867,2900.2187,2887.5768,2898.576,2898.576,19722240499
2020-05-20,2896.4657,2896.4657,2876.1766,2883.7378,2883.7378,21051998499
2020-05-21,2890.7213,2891.5177,2864.2073,2867.9237,2867.9237,20353203800
2020-05-22,2863.0462,2863.0462,2808.0177,2813.7654,2813.7654,20906371200
2020-05-25,2816.241,2821.4978,2802.4653,2817.9697,2817.9697,17288555700
2020-05-26,2827.8967,2848.3371,2825.901,2846.5473,2846.5473,17456236900
2020-05-27,2847.3198,2848.9965,2831.9281,2836.8036,2836.8036,19814934300
2020-05-28,2838.2072,2861.9241,2820.1455,2846.2217,2846.2217,20754601900
2020-05-29,2835.584,2855.3756,2829.6271,2852.3512,2852.3512,20679280400
2020-06-01,2871.9641,2917.1508,2871.9641,2915.4311,2915.4311,26019605000
2020-06-02,2916.3168,2926.3588,2909.1277,2921.398,2921.398,25610804899
2020-06-03,2930.3906,2942.7597,2922.6612,2923.3711,2923.3711,25566398000
2020-06-04,2931.8376,2932.9677,2910.7516,2919.2506,2919.2506,22660587299
2020-06-05,2923.1891,2930.7993,2909.1181,2930.7993,2930.7993,21736067299
2020-06-08,2941.9816,2950.0656,2934.2103,2937.7712,2937.7712,23112436000
2020-06-09,2939.5351,2957.1186,2932.9385,2956.1116,2956.1116,20904858499
2020-06-10,2951.2784,2951.3298,2934.8428,2943.7525,2943.7525,20792596899
2020-06-11,2939.7914,2952.651,2912.1932,2920.8968,2920.8968,23372294700
2020-06-12,2876.8029,2930.255,2872.6165,2919.7408,2919.7408,23600864200
2020-06-15,2908.2767,2922.5364,2890.0306,2890.0306,2890.0306,24320504600
2020-06-16,2912.8251,2931.7791,2909.1341,2931.7493,2931.7493,22331306499
2020-06-17,2932.6708,2936.6162,2919.0353,2935.873,2935.873,23465439100
2020-06-18,2929.8799,2942.8983,2920.1054,2939.3151,2939.3151,25869137699
2020-06-19,2938.7887,2973.3164,2935.8239,2967.6341,2967.6341,26431396099
2020-06-22,2966.9008,2983.4382,2959.035,2965.2717,2965.2717,26788383400
2020-06-23,2960.8875,2972.4025,2949.8469,2970.6203,2970.6203,22521220800
2020-06-24,2972.9827,2982.9425,2971.2235,2979.5505,2979.5505,21320073200
2020-06-29,2973.0757,2977.9122,2951.7702,2961.5164,2961.5164,22062272899
2020-06-30,2965.1054,2990.8253,2965.1054,2984.6741,2984.6741,21495721400
2020-07-01,2991.1813,3026.1862,2984.9841,3025.981,3025.981,27331314000
2020-07-02,3023.7189,3092.4432,3021.6736,3090.5693,3090.5693,39112799600
2020-07-03,3103.9952,3152.8126,3103.9952,3152.8126,3152.8126,45879385100
2020-07-06,3187.8393,3337.2723,3187.8393,3332.8807,3332.8807,64387890599
2020-07-07,3380.9536,3407.0811,3336.2416,3345.3369,3345.3369,65784015900
2020-07-08,3337.5518,3421.5312,3327.7062,3403.4401,3403.4401,58708168500
2020-07-09,3403.4832,3456.9721,3393.6379,3450.5935,3450.5935,62000182300
2020-07-10,3418.9347,3433.1085,3372.5066,3383.3222,3383.3222,55612001100
2020-07-13,3379.3867,3458.7914,3369.0378,3443.2863,3443.2863,55800687500
2020-07-14,3435.0237,3451.2224,3366.0828,3414.6186,3414.6186,54321149200
2020-07-15,3422.0778,3432.4506,3345.7488,3361.3044,3361.3044,49203054200
2020-07-16,3356.359,3373.5317,3209.7272,3210.0986,3210.0986,49061312300
2020-07-17,3214.4022,3252.7786,3181.2745,3214.1287,3214.1287,35965241300
2020-07-20,3243.9105,3314.149,3220.684,3314.149,3314.149,41855530599
2020-07-21,3330.5467,3336.6791,3300.5719,3320.8947,3320.8947,35925202900
2020-07-22,3315.1816,3381.9757,3311.7862,3333.1635,3333.1635,39333533500
2020-07-23,3306.1489,3336.3002,3257.8269,3325.1102,3325.1102,40704249900
2020-07-24,3310.6449,3319.1268,3184.9645,3196.7684,3196.7684,427054
2020-07-27,3210.3863,3221.9846,3174.6583,3205.2268,3205.2268,29931902099
2020-07-28,3226.1329,3245.2967,3208.4939,3227.9604,3227.9604,28937786099
2020-07-29,3221.9883,3294.5521,3209.9902,3294.5521,3294.5521,32492406200
2020-07-30,3299.5718,3312.4508,3282.1617,3286.822,3286.822,34070412099
2020-07-31,3280.7959,3333.7859,3261.6135,3310.0065,3310.0065,35375897900
2020-08-03,3332.1826,3368.1028,3327.6773,3367.9658,3367.9658,40746086700
2020-08-04,3376.4402,3391.0743,3352.5017,3371.6875,3371.6875,44232855100
2020-08-05,3363.3324,3383.6365,3333.877,3377.5648,3377.5648,38582302700
2020-08-06,3380.7621,3392.7048,3334.3341,3386.4631,3386.4631,41530251000
2020-08-07,3370.5878,3374.133,3307.7127,3354.0352,3354.0352,40392963300
2020-08-10,3341.5276,3399.9323,3335.0427,3379.2524,3379.2524,38137963000
2020-08-11,3379.4874,3409.0589,3336.0945,3340.29,3340.29,40045270599
2020-08-12,3327.4929,3335.729,3263.2653,3319.2656,3319.2656,37832895900
2020-08-13,3328.1754,3338.1518,3309.4629,3320.7261,3320.7261,32429127800
2020-08-14,3315.6687,3362.0267,3302.7357,3360.0988,3360.0988,305998
2020-08-17,3373.9018,3450.8987,3369.3742,3438.801,3438.801,43459826000
2020-08-18,3441.9337,3456.7206,3432.6402,3451.0894,3451.0894,38072927500
2020-08-19,3444.5646,3454.4613,3406.1642,3408.1288,3408.1288,40572221400
2020-08-20,3385.9645,3394.557,3352.7767,3363.8988,3363.8988,33560098200
2020-08-21,3380.2269,3393.9175,3358.0005,3380.6825,3380.6825,28748834000
2020-08-24,3391.1132,3396.5663,3368.0258,3385.6383,3385.6383,26622784099
2020-08-25,3392.8797,3408.8697,3364.1602,3373.5781,3373.5781,27711342099
2020-08-26,3371.8083,3382.6032,3320.1355,3329.7388,3329.7388,29445103600
2020-08-27,3333.4909,3351.8324,3312.9859,3350.1128,3350.1128,23709935299
2020-08-28,3346.2893,3405.8768,3339.6494,3403.8066,3403.8066,27132554899
2020-08-31,3416.5497,3442.7363,3395.4675,3395.6775,3395.6775,32347389000
2020-09-01,3389.7424,3410.6068,3381.7108,3410.6068,3410.6068,24699924899
2020-09-02,3420.4693,3421.3959,3377.2111,3404.8017,3404.8017,26154631900
2020-09-03,3404.0319,3425.6294,3374.2634,3384.9806,3384.9806,25534627900
2020-09-04,3336.4076,3360.1061,3328.5518,3355.3666,3355.3666,22163655000
2020-09-07,3349.9184,3368.2446,3285.6326,3292.5907,3292.5907,26061656700
2020-09-08,3301.2173,3324.3929,3276.4431,3316.417,3316.417,27106627800
2020-09-09,3280.9974,3289.6148,3238.5606,3254.6279,3254.6279,35150974700
2020-09-10,3282.232,3285.4731,3227.6435,3234.8234,3234.8234,31247280400
2020-09-11,3225.7836,3262.4976,3220.5363,3260.3461,3260.3461,22169883000
2020-09-14,3275.9181,3283.5325,3261.1479,3278.8138,3278.8138,21392413699
2020-09-15,3277.1284,3297.6904,3263.7522,3295.6795,3295.6795,19768440000
2020-09-16,3293.1678,3302.4556,3271.075,3283.9244,3283.9244,20044336400
2020-09-17,3277.3238,3290.4094,3248.499,3270.435,3270.435,20293197200
2020-09-18,3270.911,3338.3243,3268.526,3338.0897,3338.0897,25626078800
2020-09-21,3348.8988,3350.5893,3313.0714,3316.9351,3316.9351,21650309299
2020-09-22,3290.6656,3320.2278,3265.7025,3274.3015,3274.3015,21401506499
2020-09-23,3278.8358,3289.7624,3264.8907,3279.7105,3279.7105,16917806800
2020-09-24,3262.879,3265.3451,3221.2365,3223.1764,3223.1764,20673601100
2020-09-25,3234.3739,3239.4662,3208.0349,3219.4179,3219.4179,16482241900
2020-09-28,3224.9769,3238.1825,3210.8925,3217.5346,3217.5346,15598278300
2020-09-29,3231.8551,3242.7937,3219.7902,3224.3593,3224.3593,15134987000
2020-09-30,3232.7104,3244.9134,3202.3435,3218.0521,3218.0521,15350445700
2020-10-09,3262.6105,3280.5124,3260.1873,3272.0762,3272.0762,18832564800
2020-10-12,3287.3281,3359.1526,3286.1111,3358.4652,3358.4652,25962240800
2020-10-13,3353.1213,3361.8315,3334.4989,3359.7499,3359.7499,20492610300
2020-10-14,3353.6247,3353.6247,3332.9635,3340.7782,3340.7782,19865938200
2020-10-15,3342.9222,3354.5784,3330.0014,3332.1832,3332.1832,19103128200
2020-10-16,3334.4568,3348.9543,3319.11,3336.3582,3336.3582,19429542099
2020-10-19,3351.0961,3371.0862,3307.8407,3312.6671,3312.6671,21230354000
2020-10-20,3307.1498,3328.1029,3293.7662,3328.1029,3328.1029,16508476200
2020-10-21,3332.147,3332.147,3304.1693,3325.0247,3325.0247,17763211500
2020-10-22,3315.8206,3320.8787,3281.3662,3312.5005,3312.5005,16594998700
2020-10-23,3308.1581,3326.0489,3276.6197,3277.9972,3277.9972,17420898200
2020-10-26,3258.7028,3264.4464,3226.6018,3251.1188,3251.1188,16773179500
2020-10-27,3240.7395,3258.3369,3235.5443,3254.3157,3254.3157,14911556600
2020-10-28,3256.2225,3275.8714,3238.382,3269.238,3269.238,17318196500
2020-10-29,3235.7647,3289.7655,3231.1243,3272.7274,3272.7274,18470358899
2020-10-30,3278.6312,3279.8563,3219.4216,3224.5325,3224.5325,23018880300
2020-11-02,3228.715,3242.8041,3209.9094,3225.1196,3225.1196,22677913699
2020-11-03,3239.8063,3278.3806,3237.8539,3271.0744,3271.0744,21529786400
2020-11-04,3273.4326,3286.6212,3254.1113,3277.4402,3277.4402,18851412800
2020-11-05,3305.5798,3320.408,3291.6,3320.1333,3320.1333,22680146200
2020-11-06,3326.4645,3326.4645,3292.1507,3312.159,3312.159,23486413200
2020-11-09,3329.4285,3380.8235,3329.4285,3373.7337,3373.7337,31021977100
2020-11-10,3387.6219,3387.6219,3346.1715,3360.1485,3360.1485,27870111299
2020-11-11,3354.0247,3365.836,3339.0407,3342.2025,3342.2025,27120465299
2020-11-12,3344.4562,3350.2848,3329.485,3338.6788,3338.6788,21650130899
2020-11-13,3327.2293,3327.2293,3291.6425,3310.1046,3310.1046,22789836400
2020-11-16,3325.6209,3346.9692,3313.6469,3346.9692,3346.9692,27959376099
2020-11-17,3347.1513,3347.6979,3323.9506,3339.895,3339.895,28363247900
2020-11-18,3337.3315,3358.8938,3333.9916,3347.3034,3347.3034,28753125900
2020-11-19,3339.0864,3367.3328,3330.4496,3363.0876,3363.0876,25326299200
2020-11-20,3359.5966,3380.1489,3356.3086,3377.7267,3377.7267,26127121900
2020-11-23,3384.1039,3431.6529,3377.9862,3414.4899,3414.4899,37387204700
2020-11-24,3407.4087,3413.9263,3396.2436,3402.8225,3402.8225,30099414400
2020-11-25,3417.515,3423.4853,3362.3274,3362.3274,3362.3274,32211020700
2020-11-26,3360.0609,3371.4537,3344.2822,3369.7334,3369.7334,25588682200
2020-11-27,3373.8434,3408.3071,3364.4919,3408.3071,3408.3071,28064989400
2020-11-30,3418.1583,3456.7365,3391.7551,3391.7551,3391.7551,38498996800
2020-12-01,3388.9867,3457.6354,3386.9113,3451.9384,3451.9384,31618898000
2020-12-02,3453.5181,3465.7288,3435.8712,3449.3805,3449.3805,31281111400
2020-12-03,3448.5403,3452.1612,3428.8044,3442.1359,3442.1359,29845993000
2020-12-04,3436.7291,3448.4036,3417.0484,3444.5814,3444.5814,25627670499
2020-12-07,3446.6478,3449.5782,3414.3142,3416.6037,3416.6037,25452250800
2020-12-08,3417.6936,3428.6618,3403.0263,3410.1771,3410.1771,22690732800
2020-12-09,3416.0782,3422.536,3371.9156,3371.964,3371.964,26074742400
2020-12-10,3365.731,3384.8875,3357.7531,3373.2758,3373.2758,24730830400
2020-12-11,3381.008,3383.1783,3325.172,3347.191,3347.191,29861715800
2020-12-14,3349.534,3371.1291,3338.6263,3369.1201,3369.1201,23980792600
2020-12-15,3366.5813,3373.5579,3348.4192,3367.2326,3367.2326,22566740200
2020-12-16,3371.2632,3378.6626,3359.1705,3366.9832,3366.9832,22081397600
2020-12-17,3367.277,3406.1547,3354.0112,3404.8732,3404.8732,27546363100
2020-12-18,3400.4855,3413.8134,3382.7508,3394.896,3394.896,28099264099
2020-12-21,3394.3945,3423.6088,3381.1158,3420.5693,3420.5693,28375979400
2020-12-22,3410.9678,3415.7538,3353.8581,3356.7822,3356.7822,32303765400
2020-12-23,3362.4721,3394.2089,3360.2019,3382.3195,3382.3195,29952352700
2020-12-24,3382.193,3394.0746,3354.0215,3363.1133,3363.1133,27504445000
2020-12-25,3351.7901,3397.0066,3348.3453,3396.5626,3396.5626,29454689500
2020-12-28,3396.359,3412.5193,3383.654,3397.2854,3397.2854,31618154200
2020-12-29,3399.2939,3407.0884,3376.0876,3379.0362,3379.0362,31176918499
2020-12-30,3375.0086,3414.4539,3374.4156,3414.4527,3414.4527,29102354300
2020-12-31,3419.7267,3474.9182,3419.7267,3473.0693,3473.0693,33567392600
2021-01-04,3474.6793,3511.6554,3457.2061,3502.9584,3502.9584,38079080000
2021-01-05,3492.1912,3528.6767,3484.7151,3528.6767,3528.6767,40799593400
2021-01-06,3530.9072,3556.8022,3513.1262,3550.8767,3550.8767,37023092600
2021-01-07,3552.9087,3576.2046,3526.6174,3576.2046,3576.2046,40534822599
2021-01-08,3577.6923,3588.0625,3544.8912,3570.1082,3570.1082,34555789600
2021-01-11,3571.3212,3597.7022,3516.9862,3531.4978,3531.4978,36247915400
2021-01-12,3518.0106,3608.3389,3517.4689,3608.3389,3608.3389,32340615299
2021-01-13,3613.281,3622.3475,3575.5945,3598.6518,3598.6518,38812779100
2021-01-14,3584.9324,3599.0584,3559.6001,3565.9046,3565.9046,34766681900
2021-01-15,3566.2847,3589.2655,3533.7882,3566.3778,3566.3778,32461274400
2021-01-18,3554.7977,3608.7665,3544.2614,3596.2237,3596.2237,30165256499
2021-01-19,3596.3564,3603.1477,3553.0236,3566.3814,3566.3814,32343954099
2021-01-20,3564.121,3589.9624,3556.4425,3583.092,3583.092,27227166099
2021-01-21,3590.9247,3636.2444,3585.8017,3621.2641,3621.2641,32746699500
2021-01-22,3616.5401,3616.5401,3585.0339,3606.7496,3606.7496,32446308400
2021-01-25,3605.3611,3637.1002,3591.0204,3624.2381,3624.2381,32734107000
2021-01-26,3610.9686,3610.9686,3564.7415,3569.429,3569.429,27813988400
2021-01-27,3567.5485,3578.7968,3546.492,3573.3412,3573.3412,26410716099
2021-01-28,3534.6685,3549.544,3496.8788,3505.1759,3505.1759,27086246099
2021-01-29,3521.7175,3531.5981,3446.5471,3483.0692,3483.0692,29366266400
2021-02-01,3477.1715,3506.3889,3469.875,3505.2836,3505.2836,27756790099
2021-02-02,3510.8084,3535.502,3495.5681,3533.6849,3533.6849,26454063000
2021-02-03,3531.149,3544.0092,3508.5069,3517.308,3517.308,29735171600
2021-02-04,3503.7785,3524.7219,3465.7706,3501.8592,3501.8592,29883485400
2021-02-05,3509.4874,3536.5417,3492.9624,3496.3329,3496.3329,29014617400
2021-02-08,3504.5631,3542.2075,3492.1286,3532.4467,3532.4467,24979961900
2021-02-09,3539.7726,3604.0112,3528.6755,3603.489,3603.489,25382176000
2021-02-10,3612.6125,3662.7655,3612.5049,3655.088,3655.088,25794082400
2021-02-18,3721.0865,3731.687,3663.6637,3675.3571,3675.3571,34030906499
2021-02-19,3661.7834,3699.6502,3634.0149,3696.168,3696.168,36105980400
2021-02-22,3707.1912,3717.2669,3642.4449,3642.4449,3642.4449,48882147800
2021-02-23,3617.7013,3672.1511,3617.7013,3636.3573,3636.3573,39887317400
2021-02-24,3638.9359,3645.6474,3531.5936,3564.0799,3564.0799,36215895200
2021-02-25,3595.5424,3608.5568,3568.4735,3585.0458,3585.0458,36623229900
2021-02-26,3514.5648,3550.4055,3500.7036,3509.0804,3509.0804,33328006700
2021-03-01,3531.4802,3552.5665,3511.9888,3551.3998,3551.3998,31548752600
2021-03-02,3566.852,3566.852,3485.3635,3508.5912,3508.5912,33983048600
2021-03-03,3500.1576,3577.6218,3498.7192,3576.9045,3576.9045,34765684600
2021-03-04,3546.6406,3552.2024,3487.3757,3503.4916,3503.4916,39361612000
2021-03-05,3463.3086,3523.5682,3456.6668,3501.9867,3501.9867,35640922300
2021-03-08,3524.983,3542.3039,3421.2153,3421.4141,3421.4141,38704795399
2021-03-09,3415.3391,3429.1503,3328.3119,3359.292,3359.292,40765253900
2021-03-10,3389.8388,3397.0251,3354.823,3357.7372,3357.7372,29974916600
2021-03-11,3369.9024,3436.8313,3369.9024,3436.8313,3436.8313,32211204400
2021-03-12,3447.2033,3454.5064,3417.2389,3453.0777,3453.0777,35802703500
2021-03-15,3441.882,3457.4892,3392.5089,3419.9456,3419.9456,36781329300
2021-03-16,3424.6524,3448.8829,3406.1746,3446.7334,3446.7334,31666874700
2021-03-17,3435.7319,3454.0562,3410.2815,3445.5509,3445.5509,28005981800
2021-03-18,3449.6413,3478.1447,3449.3774,3463.0681,3463.0681,28440389100
2021-03-19,3423.8733,3439.5236,3389.2929,3404.6634,3404.6634,30916171600
2021-03-22,3406.1227,3443.6596,3404.2341,3443.4392,3443.4392,31255908400
2021-03-23,3445.3408,3445.4159,3390.0477,3411.5088,3411.5088,32638940899
2021-03-24,3394.1283,3415.2949,3362.1847,3367.0606,3367.0606,31739869699
2021-03-25,3355.0706,3382.226,3344.9695,3363.5915,3363.5915,27067609699
2021-03-26,3373.3171,3423.2231,3373.3171,3418.3267,3418.3267,27461498700
2021-03-29,3429.6322,3449.8338,3409.8868,3435.2958,3435.2958,28482424300
2021-03-30,3432.5288,3457.6345,3423.3154,3456.6766,3456.6766,28542308099
2021-03-31,3452.2078,3452.2078,3420.8321,3441.9115,3441.9115,28304926099
2021-04-01,3444.8102,3470.0311,3438.8255,3466.3315,3466.3315,27524429500
2021-04-02,3472.6276,3487.5862,3462.8321,3484.3924,3484.3924,26265487299
2021-04-06,3491.6336,3493.2806,3471.761,3482.9674,3482.9674,23474667100
2021-04-07,3483.4211,3483.4211,3453.1947,3479.6256,3479.6256,29578697800
2021-04-08,3467.4871,3495.9086,3459.3246,3482.5548,3482.5548,33175532899
2021-04-09,3475.4434,3475.4467,3442.1392,3450.6772,3450.6772,28008519600
2021-04-12,3445.9696,3456.1581,3403.9012,3412.9477,3412.9477,30957723900
2021-04-13,3411.2928,3425.3945,3387.902,3396.47,3396.47,27062605400
2021-04-14,3397.021,3420.0278,3392.9751,3416.7212,3416.7212,23324232700
2021-04-15,3409.6139,3409.6139,3373.0939,3398.9875,3398.9875,23400505400
2021-04-16,3407.188,3432.6286,3394.1344,3426.6178,3426.6178,25857967200
2021-04-19,3427.548,3479.0099,3414.3564,3477.5485,3477.5485,30273581900
2021-04-20,3467.1481,3494.2983,3463.4637,3472.9427,3472.9427,28530008200
2021-04-21,3456.2991,3481.2511,3450.1113,3472.9298,3472.9298,25377785900
2021-04-22,3482.8328,3485.3585,3456.3156,3465.1138,3465.1138,25111451000
2021-04-23,3462.0858,3482.3587,3456.3329,3474.166,3474.166,24936043299
2021-04-26,3484.1072,3497.1208,3438.5724,3441.1658,3441.1658,27697077100
2021-04-27,3440.0911,3443.8538,3417.2647,3442.6111,3442.6111,25303239299
2021-04-28,3432.1612,3457.0683,3423.325,3457.0683,3457.0683,24738112000
2021-04-29,3458.0819,3478.2278,3447.5878,3474.9011,3474.9011,27663138700
2021-04-30,3468.3022,3469.0872,3426.9023,3446.8564,3446.8564,31266035400
2021-05-06,3446.0743,3471.2396,3426.8487,3441.2826,3441.2826,31042419200
2021-05-07,3446.407,3457.8924,3416.7755,3418.8741,3418.8741,35378538900
2021-05-10,3423.5896,3429.7359,3401.9346,3427.9909,3427.9909,37417088400
2021-05-11,3406.598,3448.0959,3384.6966,3441.8454,3441.8454,35093411200
2021-05-12,3429.7544,3466.3708,3428.3944,3462.7513,3462.7513,31144454700
2021-05-13,3432.138,3448.0169,3418.3846,3429.5361,3429.5361,31932532700
2021-05-14,3436.0919,3490.6437,3422.5649,3490.3762,3490.3762,33698230899
2021-05-17,3490.4091,3530.5055,3490.1438,3517.6158,3517.6158,32213596899
2021-05-18,3520.6488,3529.0144,3510.862,3529.0144,3529.0144,27130855800
2021-05-19,3521.1097,3521.1097,3503.8151,3510.9647,3510.9647,27832111699
2021-05-20,3500.8773,3517.7399,3486.0662,3506.9444,3506.9444,32600933299
2021-05-21,3510.8353,3518.3769,3479.6744,3486.5569,3486.5569,28382628499
2021-05-24,3486.2711,3498.3037,3469.8746,3497.2821,3497.2821,28950924200
2021-05-25,3502.539,3584.5774,3502.4429,3581.3418,3581.3418,34124112700
2021-05-26,3586.8388,3603.4881,3585.3695,3593.357,3593.357,34198028800
2021-05-27,3585.7337,3626.3584,3579.2601,3608.8507,3608.8507,30955148600
2021-05-28,3610.7668,3622.1801,3582.358,3600.7844,3600.7844,34920883000
2021-05-31,3600.0702,3615.6568,3580.6524,3615.4773,3615.4773,33152377000
2021-06-01,3608.5978,3626.0737,3581.9115,3624.7138,3624.7138,35281141300
2021-06-02,3626.3283,3629.2896,3584.5955,3597.1379,3597.1379,34855842000
2021-06-03,3595.4215,3618.5067,3584.2054,3584.2121,3584.2121,35423303100
2021-06-04,3565.4716,3618.8001,3561.8907,3591.8447,3591.8447,33089303800
2021-06-07,3597.1413,3600.3759,3581.8988,3599.541,3599.541,30371867699
2021-06-08,3598.7527,3621.5227,3563.2503,3580.1063,3580.1063,30449147000
2021-06-09,3576.8015,3598.7082,3572.6364,3591.3965,3591.3965,29832329600
2021-06-10,3587.5282,3624.3433,3584.1332,3610.859,3610.859,31817480800
2021-06-11,3614.1134,3614.4038,3587.1491,3589.7481,3589.7481,36055497000
2021-06-15,3587.4658,3592.9465,3547.187,3556.559,3556.559,34916856600
2021-06-16,3556.7139,3561.0921,3513.5592,3518.3292,3518.3292,31259730600
2021-06-17,3508.317,3534.1976,3507.3535,3525.6042,3525.6042,27722991800
2021-06-18,3520.4966,3535.6221,3503.1833,3525.0968,3525.0968,29670858499
2021-06-21,3515.5006,3540.2959,3504.0075,3529.1826,3529.1826,28089827699
2021-06-22,3539.7876,3560.1946,3536.812,3557.412,3557.412,30753639900
2021-06-23,3559.3988,3577.4661,3549.8482,3566.2199,3566.2199,31070951800
2021-06-24,3568.5758,3570.4874,3548.8161,3566.6539,3566.6539,33544075400
2021-06-25,3567.3772,3614.2981,3564.5199,3607.5618,3607.5618,34608783200
2021-06-28,3612.2469,3614.3574,3594.2174,3606.3722,3606.3722,32127497400
2021-06-29,3601.6772,3601.8265,3570.5253,3573.1779,3573.1779,30607117800
2021-06-30,3572.6236,3594.1185,3569.501,3591.197,3591.197,26816281800
2021-07-01,3600.5464,3607.7049,3573.9374,3588.7816,3588.7816,29188319200
2021-07-02,3569.8919,3569.8919,3514.3386,3518.7595,3518.7595,29194554800
2021-07-05,3516.9228,3534.3222,3510.5781,3534.3222,3534.3222,28809483700
2021-07-06,3533.1304,3538.347,3496.9276,3530.2589,3530.2589,31407021100
2021-07-07,3508.5901,3557.879,3504.4723,3553.7155,3553.7155,31883918900
2021-07-08,3557.2177,3558.6772,3521.0579,3525.5039,3525.5039,35087785700
2021-07-09,3512.2334,3529.3098,3485.0543,3524.0881,3524.0881,34988431700
2021-07-12,3545.1977,3565.0321,3527.3927,3547.8362,3547.8362,40363955800
2021-07-13,3547.5897,3567.4813,3542.8154,3566.5225,3566.5225,36241671100
2021-07-14,3560.8281,3560.8281,3525.4938,3528.5011,3528.5011,37222172200
2021-07-15,3519.063,3565.9347,3514.258,3564.5902,3564.5902,36325916400
2021-07-16,3559.526,3565.9992,3537.7288,3539.3038,3539.3038,36601477900
2021-07-19,3530.4932,3544.8793,3506.3423,3539.1225,3539.1225,33676094600
2021-07-20,3515.0718,3538.6361,3509.1916,3536.7905,3536.7905,29378059400
